name,fiscal_year,total,month_name,month,fiscal_month,year
wage_city,2016,105805900.0,jun,6,12,2016
wage_pica,2016,32159475.0,jun,6,12,2016
wage,2016,137965375.0,jun,6,12,2016
earnings_city,2016,316251.0,jun,6,12,2016
earnings_pica,2016,216017.0,jun,6,12,2016
earnings,2016,532268.0,jun,6,12,2016
net_profits_city,2016,2777504.0,jun,6,12,2016
net_profits_pica,2016,2825781.0,jun,6,12,2016
net_profits,2016,5603285.0,jun,6,12,2016
birt,2016,-12144890.0,jun,6,12,2016
sales,2016,11919569.0,jun,6,12,2016
amusement,2016,728457.0,jun,6,12,2016
tobacco,2016,13581.0,jun,6,12,2016
parking,2016,8991724.0,jun,6,12,2016
valet,2016,135603.0,jun,6,12,2016
real_estate_transfer,2016,22416753.0,jun,6,12,2016
outdoor_ads,2016,386458.0,jun,6,12,2016
other_taxes,2016,0.0,jun,6,12,2016
all_taxes,2016,140848989.0,jun,6,12,2016
all_taxes,2017,180134788.0,jul,7,1,2016
other_taxes,2017,605.0,jul,7,1,2016
real_estate,2017,7755999.0,jul,7,1,2016
soda,2017,0.0,jul,7,1,2016
outdoor_ads,2017,119920.0,jul,7,1,2016
real_estate_transfer,2017,25630766.0,jul,7,1,2016
valet,2017,138306.0,jul,7,1,2016
tobacco,2017,1229.0,jul,7,1,2016
amusement,2017,1741343.0,jul,7,1,2016
sales,2017,25075495.0,jul,7,1,2016
birt,2017,1870468.0,jul,7,1,2016
parking,2017,7868391.0,jul,7,1,2016
net_profits_pica,2017,339724.0,jul,7,1,2016
net_profits,2017,697442.0,jul,7,1,2016
wage_pica,2017,32958215.0,jul,7,1,2016
wage,2017,141938664.0,jul,7,1,2016
earnings_city,2017,594099.0,jul,7,1,2016
wage_city,2017,108980449.0,jul,7,1,2016
earnings,2017,892981.0,jul,7,1,2016
net_profits_city,2017,357718.0,jul,7,1,2016
earnings_pica,2017,298882.0,jul,7,1,2016
net_profits,2017,1264242.0,aug,8,2,2016
wage_pica,2017,39420990.0,aug,8,2,2016
wage,2017,169771414.0,aug,8,2,2016
earnings_city,2017,720358.0,aug,8,2,2016
earnings_pica,2017,362401.0,aug,8,2,2016
earnings,2017,1082759.0,aug,8,2,2016
net_profits_city,2017,648430.0,aug,8,2,2016
net_profits_pica,2017,615812.0,aug,8,2,2016
birt,2017,5933423.0,aug,8,2,2016
all_taxes,2017,206070760.0,aug,8,2,2016
amusement,2017,4534878.0,aug,8,2,2016
tobacco,2017,1061.0,aug,8,2,2016
parking,2017,7695360.0,aug,8,2,2016
valet,2017,122496.0,aug,8,2,2016
real_estate_transfer,2017,18970672.0,aug,8,2,2016
outdoor_ads,2017,336783.0,aug,8,2,2016
soda,2017,0.0,aug,8,2,2016
other_taxes,2017,1625.0,aug,8,2,2016
wage_city,2017,130350424.0,aug,8,2,2016
sales,2017,27254093.0,aug,8,2,2016
real_estate,2017,9501157.0,aug,8,2,2016
net_profits_pica,2017,420292.0,sep,9,3,2016
net_profits_city,2017,442553.0,sep,9,3,2016
earnings,2017,755995.0,sep,9,3,2016
wage_pica,2017,33015760.0,sep,9,3,2016
earnings_city,2017,502962.0,sep,9,3,2016
wage,2017,142186492.0,sep,9,3,2016
net_profits,2017,862845.0,sep,9,3,2016
earnings_pica,2017,253033.0,sep,9,3,2016
all_taxes,2017,166461617.0,sep,9,3,2016
parking,2017,7655427.0,sep,9,3,2016
amusement,2017,1160222.0,sep,9,3,2016
tobacco,2017,-574.0,sep,9,3,2016
valet,2017,112446.0,sep,9,3,2016
real_estate_transfer,2017,17754495.0,sep,9,3,2016
outdoor_ads,2017,242944.0,sep,9,3,2016
soda,2017,0.0,sep,9,3,2016
other_taxes,2017,0.0,sep,9,3,2016
wage_city,2017,109170732.0,sep,9,3,2016
sales,2017,11682239.0,sep,9,3,2016
real_estate,2017,6091256.0,sep,9,3,2016
birt,2017,11646915.0,sep,9,3,2016
wage_city,2017,124076679.0,oct,10,4,2016
real_estate,2017,6985391.0,oct,10,4,2016
all_taxes,2017,193795273.0,oct,10,4,2016
other_taxes,2017,6000.0,oct,10,4,2016
soda,2017,0.0,oct,10,4,2016
outdoor_ads,2017,221378.0,oct,10,4,2016
real_estate_transfer,2017,22781580.0,oct,10,4,2016
valet,2017,115975.0,oct,10,4,2016
parking,2017,8258694.0,oct,10,4,2016
tobacco,2017,1263.0,oct,10,4,2016
amusement,2017,1610223.0,oct,10,4,2016
sales,2017,11826751.0,oct,10,4,2016
earnings_city,2017,703838.0,oct,10,4,2016
earnings_pica,2017,354090.0,oct,10,4,2016
earnings,2017,1057928.0,oct,10,4,2016
wage,2017,161600343.0,oct,10,4,2016
net_profits_pica,2017,915212.0,oct,10,4,2016
net_profits,2017,1878900.0,oct,10,4,2016
birt,2017,16243813.0,oct,10,4,2016
net_profits_city,2017,963688.0,oct,10,4,2016
wage_pica,2017,37523664.0,oct,10,4,2016
earnings_city,2017,1212979.0,nov,11,5,2016
wage_city,2017,112919725.0,nov,11,5,2016
all_taxes,2017,166093540.0,nov,11,5,2016
other_taxes,2017,54900.0,nov,11,5,2016
soda,2017,0.0,nov,11,5,2016
outdoor_ads,2017,261215.0,nov,11,5,2016
real_estate_transfer,2017,16763300.0,nov,11,5,2016
valet,2017,140128.0,nov,11,5,2016
parking,2017,8091213.0,nov,11,5,2016
tobacco,2017,991.0,nov,11,5,2016
real_estate,2017,7317510.0,nov,11,5,2016
amusement,2017,1134171.0,nov,11,5,2016
net_profits,2017,799406.0,nov,11,5,2016
net_profits_pica,2017,389442.0,nov,11,5,2016
net_profits_city,2017,409964.0,nov,11,5,2016
earnings,2017,1823235.0,nov,11,5,2016
earnings_pica,2017,610256.0,nov,11,5,2016
wage,2017,147069267.0,nov,11,5,2016
wage_pica,2017,34149542.0,nov,11,5,2016
sales,2017,13757004.0,nov,11,5,2016
birt,2017,4030440.0,nov,11,5,2016
all_taxes,2017,167059102.0,dec,12,6,2016
wage,2017,125452306.0,dec,12,6,2016
earnings_city,2017,1116285.0,dec,12,6,2016
earnings_pica,2017,590277.0,dec,12,6,2016
earnings,2017,1706562.0,dec,12,6,2016
net_profits_city,2017,22282.0,dec,12,6,2016
net_profits_pica,2017,-34605.0,dec,12,6,2016
net_profits,2017,-12323.0,dec,12,6,2016
wage_pica,2017,29921370.0,dec,12,6,2016
birt,2017,14526802.0,dec,12,6,2016
amusement,2017,1303449.0,dec,12,6,2016
tobacco,2017,1340.0,dec,12,6,2016
parking,2017,7867654.0,dec,12,6,2016
valet,2017,108457.0,dec,12,6,2016
real_estate_transfer,2017,20022197.0,dec,12,6,2016
outdoor_ads,2017,227258.0,dec,12,6,2016
soda,2017,0.0,dec,12,6,2016
sales,2017,11894519.0,dec,12,6,2016
wage_city,2017,95530936.0,dec,12,6,2016
real_estate,2017,14430623.0,dec,12,6,2016
other_taxes,2017,7300.0,dec,12,6,2016
wage_pica,2017,47259371.0,jan,1,7,2017
wage,2017,202750316.0,jan,1,7,2017
earnings_city,2017,975156.0,jan,1,7,2017
earnings_pica,2017,496360.0,jan,1,7,2017
earnings,2017,1471516.0,jan,1,7,2017
net_profits_city,2017,763317.0,jan,1,7,2017
net_profits_pica,2017,709983.0,jan,1,7,2017
net_profits,2017,1473300.0,jan,1,7,2017
wage_city,2017,155490945.0,jan,1,7,2017
birt,2017,12683385.0,jan,1,7,2017
amusement,2017,1226691.0,jan,1,7,2017
tobacco,2017,477819.0,jan,1,7,2017
parking,2017,7875780.0,jan,1,7,2017
valet,2017,107775.0,jan,1,7,2017
real_estate_transfer,2017,19452552.0,jan,1,7,2017
outdoor_ads,2017,102547.0,jan,1,7,2017
soda,2017,0.0,jan,1,7,2017
all_taxes,2017,259354488.0,jan,1,7,2017
sales,2017,11303441.0,jan,1,7,2017
real_estate,2017,48893269.0,jan,1,7,2017
other_taxes,2017,1811.0,jan,1,7,2017
wage_pica,2017,32509975.0,feb,2,8,2017
net_profits_pica,2017,93243.0,feb,2,8,2017
wage,2017,139423185.0,feb,2,8,2017
earnings_city,2017,846197.0,feb,2,8,2017
earnings_pica,2017,431207.0,feb,2,8,2017
earnings,2017,1277404.0,feb,2,8,2017
net_profits_city,2017,98975.0,feb,2,8,2017
net_profits,2017,192218.0,feb,2,8,2017
tobacco,2017,349271.0,feb,2,8,2017
sales,2017,15172663.0,feb,2,8,2017
amusement,2017,1243019.0,feb,2,8,2017
wage_city,2017,106913210.0,feb,2,8,2017
parking,2017,6874303.0,feb,2,8,2017
valet,2017,74356.0,feb,2,8,2017
real_estate_transfer,2017,14239981.0,feb,2,8,2017
outdoor_ads,2017,312851.0,feb,2,8,2017
soda,2017,5931239.0,feb,2,8,2017
birt,2017,214585.0,feb,2,8,2017
real_estate,2017,281160702.0,feb,2,8,2017
all_taxes,2017,433431352.0,feb,2,8,2017
other_taxes,2017,0.0,feb,2,8,2017
all_taxes,2017,397911050.0,mar,3,9,2017
real_estate,2017,160857292.0,mar,3,9,2017
outdoor_ads,2017,245390.0,mar,3,9,2017
real_estate_transfer,2017,20963811.0,mar,3,9,2017
valet,2017,124984.0,mar,3,9,2017
parking,2017,7822761.0,mar,3,9,2017
tobacco,2017,11491.0,mar,3,9,2017
amusement,2017,1460045.0,mar,3,9,2017
sales,2017,11359504.0,mar,3,9,2017
birt,2017,55780678.0,mar,3,9,2017
net_profits,2017,5650383.0,mar,3,9,2017
net_profits_pica,2017,2723121.0,mar,3,9,2017
net_profits_city,2017,2927262.0,mar,3,9,2017
earnings,2017,2903150.0,mar,3,9,2017
earnings_pica,2017,979336.0,mar,3,9,2017
earnings_city,2017,1923814.0,mar,3,9,2017
wage,2017,167234177.0,mar,3,9,2017
wage_pica,2017,38981028.0,mar,3,9,2017
wage_city,2017,128253149.0,mar,3,9,2017
other_taxes,2017,0.0,mar,3,9,2017
soda,2017,6180869.0,mar,3,9,2017
wage,2017,159699457.0,apr,4,10,2017
earnings_city,2017,4104747.0,apr,4,10,2017
earnings_pica,2017,2089336.0,apr,4,10,2017
earnings,2017,6194083.0,apr,4,10,2017
net_profits_city,2017,15669962.0,apr,4,10,2017
net_profits_pica,2017,14575667.0,apr,4,10,2017
net_profits,2017,30245629.0,apr,4,10,2017
birt,2017,281576132.0,apr,4,10,2017
sales,2017,11093674.0,apr,4,10,2017
amusement,2017,3554474.0,apr,4,10,2017
tobacco,2017,3987.0,apr,4,10,2017
parking,2017,8090223.0,apr,4,10,2017
valet,2017,112607.0,apr,4,10,2017
real_estate_transfer,2017,17752917.0,apr,4,10,2017
outdoor_ads,2017,223665.0,apr,4,10,2017
soda,2017,7042953.0,apr,4,10,2017
other_taxes,2017,32.0,apr,4,10,2017
wage_pica,2017,37224582.0,apr,4,10,2017
wage_city,2017,122474875.0,apr,4,10,2017
real_estate,2017,23427310.0,apr,4,10,2017
all_taxes,2017,495127558.0,apr,4,10,2017
all_taxes,2017,242953089.0,may,5,11,2017
soda,2017,6521859.0,may,5,11,2017
other_taxes,2017,325.0,may,5,11,2017
outdoor_ads,2017,203525.0,may,5,11,2017
real_estate_transfer,2017,24122713.0,may,5,11,2017
valet,2017,123432.0,may,5,11,2017
parking,2017,7676467.0,may,5,11,2017
tobacco,2017,9965.0,may,5,11,2017
sales,2017,13620083.0,may,5,11,2017
birt,2017,45334663.0,may,5,11,2017
net_profits,2017,7971548.0,may,5,11,2017
amusement,2017,830427.0,may,5,11,2017
wage_city,2017,122926076.0,may,5,11,2017
net_profits_city,2017,4129240.0,may,5,11,2017
earnings,2017,3952471.0,may,5,11,2017
earnings_pica,2017,1333214.0,may,5,11,2017
earnings_city,2017,2619257.0,may,5,11,2017
wage,2017,160297941.0,may,5,11,2017
wage_pica,2017,37371865.0,may,5,11,2017
net_profits_pica,2017,3842308.0,may,5,11,2017
real_estate,2017,14835057.0,may,5,11,2017
other_taxes,2017,0.0,jun,6,12,2017
wage_city,2017,107121728.0,jun,6,12,2017
all_taxes,2017,131621847.0,jun,6,12,2017
soda,2017,6872198.0,jun,6,12,2017
outdoor_ads,2017,266788.0,jun,6,12,2017
real_estate_transfer,2017,24353008.0,jun,6,12,2017
valet,2017,95183.0,jun,6,12,2017
parking,2017,8130334.0,jun,6,12,2017
tobacco,2017,3659.0,jun,6,12,2017
amusement,2017,643762.0,jun,6,12,2017
real_estate,2017,5400266.0,jun,6,12,2017
sales,2017,19240723.0,jun,6,12,2017
net_profits,2017,-1367982.0,jun,6,12,2017
net_profits_pica,2017,2489957.0,jun,6,12,2017
net_profits_city,2017,-3857939.0,jun,6,12,2017
earnings,2017,14743.0,jun,6,12,2017
earnings_pica,2017,394581.0,jun,6,12,2017
earnings_city,2017,-379838.0,jun,6,12,2017
wage,2017,140722866.0,jun,6,12,2017
wage_pica,2017,33601138.0,jun,6,12,2017
birt,2017,-36268025.0,jun,6,12,2017
wage_pica,2018,41476236.0,jul,7,1,2017
wage,2018,177937149.0,jul,7,1,2017
earnings_city,2018,696759.0,jul,7,1,2017
earnings_pica,2018,354654.0,jul,7,1,2017
earnings,2018,1051413.0,jul,7,1,2017
net_profits_city,2018,546899.0,jul,7,1,2017
net_profits_pica,2018,508686.0,jul,7,1,2017
net_profits,2018,1055585.0,jul,7,1,2017
wage_city,2018,136460913.0,jul,7,1,2017
birt,2018,6888658.0,jul,7,1,2017
amusement,2018,1817995.0,jul,7,1,2017
tobacco,2018,17986.0,jul,7,1,2017
parking,2018,7919240.0,jul,7,1,2017
valet,2018,126960.0,jul,7,1,2017
real_estate_transfer,2018,38343744.0,jul,7,1,2017
outdoor_ads,2018,270961.0,jul,7,1,2017
soda,2018,6920394.0,jul,7,1,2017
other_taxes,2018,0.0,jul,7,1,2017
sales,2018,28597269.0,jul,7,1,2017
real_estate,2018,9160930.0,jul,7,1,2017
all_taxes,2018,237768708.0,jul,7,1,2017
real_estate,2018,8527158.0,aug,8,2,2017
birt,2018,6929850.0,aug,8,2,2017
wage_pica,2018,34266732.0,aug,8,2,2017
all_taxes,2018,203524951.0,aug,8,2,2017
other_taxes,2018,31.0,aug,8,2,2017
soda,2018,6504472.0,aug,8,2,2017
outdoor_ads,2018,276417.0,aug,8,2,2017
real_estate_transfer,2018,29023050.0,aug,8,2,2017
valet,2018,113319.0,aug,8,2,2017
parking,2018,7503077.0,aug,8,2,2017
wage_city,2018,112743071.0,aug,8,2,2017
tobacco,2018,3189.0,aug,8,2,2017
sales,2018,28979912.0,aug,8,2,2017
net_profits,2018,767044.0,aug,8,2,2017
net_profits_pica,2018,369638.0,aug,8,2,2017
net_profits_city,2018,397406.0,aug,8,2,2017
earnings,2018,1319721.0,aug,8,2,2017
earnings_pica,2018,445157.0,aug,8,2,2017
earnings_city,2018,874564.0,aug,8,2,2017
wage,2018,147009803.0,aug,8,2,2017
amusement,2018,1649435.0,aug,8,2,2017
wage,2018,148618968.0,sep,9,3,2017
earnings_city,2018,404606.0,sep,9,3,2017
earnings_pica,2018,205947.0,sep,9,3,2017
earnings,2018,610553.0,sep,9,3,2017
net_profits_city,2018,952513.0,sep,9,3,2017
net_profits_pica,2018,886816.0,sep,9,3,2017
net_profits,2018,1839329.0,sep,9,3,2017
sales,2018,11975118.0,sep,9,3,2017
amusement,2018,4046016.0,sep,9,3,2017
tobacco,2018,2323.0,sep,9,3,2017
parking,2018,7716570.0,sep,9,3,2017
valet,2018,140961.0,sep,9,3,2017
real_estate_transfer,2018,20811248.0,sep,9,3,2017
outdoor_ads,2018,228613.0,sep,9,3,2017
soda,2018,6733241.0,sep,9,3,2017
other_taxes,2018,17497.0,sep,9,3,2017
all_taxes,2018,189923287.0,sep,9,3,2017
wage_pica,2018,34641848.0,sep,9,3,2017
wage_city,2018,113977120.0,sep,9,3,2017
birt,2018,16447087.0,sep,9,3,2017
real_estate,2018,6470374.0,sep,9,3,2017
earnings,2018,1317198.0,oct,10,4,2017
earnings_pica,2018,443810.0,oct,10,4,2017
earnings_city,2018,873388.0,oct,10,4,2017
real_estate,2018,6005883.0,oct,10,4,2017
wage_pica,2018,40332286.0,oct,10,4,2017
wage_city,2018,132694979.0,oct,10,4,2017
net_profits_city,2018,750024.0,oct,10,4,2017
wage,2018,173027265.0,oct,10,4,2017
net_profits_pica,2018,697620.0,oct,10,4,2017
tobacco,2018,4781.0,oct,10,4,2017
birt,2018,14949302.0,oct,10,4,2017
sales,2018,11849590.0,oct,10,4,2017
amusement,2018,1375993.0,oct,10,4,2017
parking,2018,7828915.0,oct,10,4,2017
valet,2018,793928.0,oct,10,4,2017
real_estate_transfer,2018,27476992.0,oct,10,4,2017
outdoor_ads,2018,247332.0,oct,10,4,2017
soda,2018,7567159.0,oct,10,4,2017
net_profits,2018,1447644.0,oct,10,4,2017
other_taxes,2018,49900.0,oct,10,4,2017
all_taxes,2018,212468166.0,oct,10,4,2017
net_profits,2018,254389.0,nov,11,5,2017
other_taxes,2018,8700.0,nov,11,5,2017
all_taxes,2018,185274665.0,nov,11,5,2017
real_estate,2018,5839101.0,nov,11,5,2017
soda,2018,6083858.0,nov,11,5,2017
outdoor_ads,2018,232897.0,nov,11,5,2017
real_estate_transfer,2018,28718591.0,nov,11,5,2017
valet,2018,167935.0,nov,11,5,2017
parking,2018,7868891.0,nov,11,5,2017
amusement,2018,1400229.0,nov,11,5,2017
sales,2018,14626405.0,nov,11,5,2017
birt,2018,934844.0,nov,11,5,2017
tobacco,2018,5514.0,nov,11,5,2017
net_profits_pica,2018,122591.0,nov,11,5,2017
wage_pica,2018,36051748.0,nov,11,5,2017
wage,2018,154667770.0,nov,11,5,2017
earnings_city,2018,639880.0,nov,11,5,2017
wage_city,2018,118616022.0,nov,11,5,2017
earnings,2018,965582.0,nov,11,5,2017
net_profits_city,2018,131798.0,nov,11,5,2017
earnings_pica,2018,325702.0,nov,11,5,2017
net_profits,2018,2492441.0,dec,12,6,2017
wage_pica,2018,34661136.0,dec,12,6,2017
wage,2018,144785986.0,dec,12,6,2017
earnings_city,2018,634791.0,dec,12,6,2017
earnings_pica,2018,401876.0,dec,12,6,2017
earnings,2018,1036667.0,dec,12,6,2017
net_profits_city,2018,1267421.0,dec,12,6,2017
net_profits_pica,2018,1225020.0,dec,12,6,2017
birt,2018,6116504.0,dec,12,6,2017
other_taxes,2018,9200.0,dec,12,6,2017
amusement,2018,1448123.0,dec,12,6,2017
tobacco,2018,1386.0,dec,12,6,2017
parking,2018,8114474.0,dec,12,6,2017
valet,2018,398243.0,dec,12,6,2017
real_estate_transfer,2018,21793500.0,dec,12,6,2017
outdoor_ads,2018,246904.0,dec,12,6,2017
soda,2018,5956429.0,dec,12,6,2017
wage_city,2018,110124850.0,dec,12,6,2017
sales,2018,12658199.0,dec,12,6,2017
real_estate,2018,34281185.0,dec,12,6,2017
all_taxes,2018,203051209.0,dec,12,6,2017
net_profits_pica,2018,1730224.0,jan,1,7,2018
wage_pica,2018,50953170.0,jan,1,7,2018
wage,2018,217694500.0,jan,1,7,2018
earnings_city,2018,1385062.0,jan,1,7,2018
earnings_pica,2018,731204.0,jan,1,7,2018
earnings,2018,2116266.0,jan,1,7,2018
net_profits_city,2018,1837248.0,jan,1,7,2018
net_profits,2018,3567472.0,jan,1,7,2018
tobacco,2018,157717.0,jan,1,7,2018
sales,2018,11871455.0,jan,1,7,2018
amusement,2018,1539277.0,jan,1,7,2018
wage_city,2018,166741330.0,jan,1,7,2018
parking,2018,7652707.0,jan,1,7,2018
valet,2018,194262.0,jan,1,7,2018
real_estate_transfer,2018,36860584.0,jan,1,7,2018
outdoor_ads,2018,210171.0,jan,1,7,2018
soda,2018,6530970.0,jan,1,7,2018
birt,2018,29380226.0,jan,1,7,2018
