date,year,month,fiscal_year,total,naics_sector
2020-05-31,2020,5,2020,5784318.06038051,Health and Social Services
2020-06-30,2020,6,2020,-176498.55322263367,Health and Social Services
2020-07-31,2020,7,2021,207909.15356941885,Health and Social Services
2020-08-31,2020,8,2021,373435.8712807379,Health and Social Services
2020-09-30,2020,9,2021,926043.6413873263,Health and Social Services
2020-10-31,2020,10,2021,975355.3591096713,Health and Social Services
2020-11-30,2020,11,2021,197124.42992300593,Health and Social Services
2020-12-31,2020,12,2021,476039.8679421154,Health and Social Services
2021-01-31,2021,1,2021,1325851.648475868,Health and Social Services
2021-02-28,2021,2,2021,382006.5880863556,Health and Social Services
2021-03-31,2021,3,2021,2825594.6423648447,Health and Social Services
2021-04-30,2021,4,2021,16265060.386537721,Health and Social Services
2021-05-31,2021,5,2021,5007211.915293766,Health and Social Services
2021-06-30,2021,6,2021,317281.0694360185,Health and Social Services
2021-07-31,2021,7,2022,273723.52142907516,Health and Social Services
2021-08-31,2021,8,2022,324819.1768624006,Health and Social Services
2021-09-30,2021,9,2022,949391.2344604529,Health and Social Services
2021-10-31,2021,10,2022,954722.8926887336,Health and Social Services
2021-11-30,2021,11,2022,183800.04280687124,Health and Social Services
2021-12-31,2021,12,2022,619512.3170714063,Health and Social Services
2022-01-31,2022,1,2022,1170287.3952179053,Health and Social Services
2022-02-28,2022,2,2022,351592.68048165983,Health and Social Services
2022-03-31,2022,3,2022,2875145.0178184467,Health and Social Services
2022-04-30,2022,4,2022,16925511.87811893,Health and Social Services
2022-05-31,2022,5,2022,4124800.354515301,Health and Social Services
2022-06-30,2022,6,2022,833781.718933038,Health and Social Services
2022-07-31,2022,7,2023,336565.4309735856,Health and Social Services
2022-08-31,2022,8,2023,272018.37954661925,Health and Social Services
2022-09-30,2022,9,2023,969015.7003501742,Health and Social Services
2022-10-31,2022,10,2023,929668.6888293264,Health and Social Services
2022-11-30,2022,11,2023,171239.95889304197,Health and Social Services
2022-12-31,2022,12,2023,761482.7958058979,Health and Social Services
2023-01-31,2023,1,2023,1005568.4302518163,Health and Social Services
2023-02-28,2023,2,2023,324430.5408341308,Health and Social Services
2023-03-31,2023,3,2023,2923101.554796202,Health and Social Services
2023-04-30,2023,4,2023,17526149.001284156,Health and Social Services
2023-05-31,2023,5,2023,3218480.3272315823,Health and Social Services
2023-06-30,2023,6,2023,1366457.968225601,Health and Social Services
2023-07-31,2023,7,2024,393857.30906510586,Health and Social Services
2023-08-31,2023,8,2024,214750.45462666693,Health and Social Services
2023-09-30,2023,9,2024,980763.5904586498,Health and Social Services
2023-10-31,2023,10,2024,896880.0112652702,Health and Social Services
2023-11-30,2023,11,2024,158968.0534074551,Health and Social Services
2023-12-31,2023,12,2024,896704.7226101046,Health and Social Services
2024-01-31,2024,1,2024,830029.3960529254,Health and Social Services
2024-02-29,2024,2,2024,427850.10859306785,Health and Social Services
2024-03-31,2024,3,2024,2852226.974488341,Health and Social Services
2024-04-30,2024,4,2024,15945908.649921106,Health and Social Services
2024-05-31,2024,5,2024,5991152.303855055,Health and Social Services
2024-06-30,2024,6,2024,-182376.12214592448,Health and Social Services
2024-07-31,2024,7,2025,211953.34271134448,Health and Social Services
2024-08-31,2024,8,2025,379793.2392226682,Health and Social Services
2024-09-30,2024,9,2025,939668.480622384,Health and Social Services
2024-10-31,2024,10,2025,987414.2405846674,Health and Social Services
2024-11-30,2024,11,2025,199120.61599456402,Health and Social Services
2024-12-31,2024,12,2025,479777.6202934383,Health and Social Services
2025-01-31,2025,1,2025,1333294.3990656198,Health and Social Services
2025-02-28,2025,2,2025,383390.46818973374,Health and Social Services
2025-03-31,2025,3,2025,2829696.430764988,Health and Social Services
2025-04-30,2025,4,2025,16255027.416516803,Health and Social Services
2025-05-31,2025,5,2025,4993584.757520213,Health and Social Services
2025-06-30,2025,6,2025,315781.19505986286,Health and Social Services
2013-07-31,2013,7,2014,15008.533577052796,Hotels and Other Accommodations
2013-08-31,2013,8,2014,20708.837745888053,Hotels and Other Accommodations
2013-09-30,2013,9,2014,54577.99326515075,Hotels and Other Accommodations
2013-10-31,2013,10,2014,67133.31245153862,Hotels and Other Accommodations
2013-12-31,2013,12,2014,58870.586983839894,Hotels and Other Accommodations
2014-01-31,2014,1,2014,98261.71479312182,Hotels and Other Accommodations
2014-02-28,2014,2,2014,21823.933962174742,Hotels and Other Accommodations
2014-03-31,2014,3,2014,227960.14234886103,Hotels and Other Accommodations
2014-04-30,2014,4,2014,1572473.3881827074,Hotels and Other Accommodations
2014-05-31,2014,5,2014,288847.4751246205,Hotels and Other Accommodations
2014-06-30,2014,6,2014,38829.96288127177,Hotels and Other Accommodations
2014-07-31,2014,7,2015,26825.204491046712,Hotels and Other Accommodations
2014-08-31,2014,8,2015,23882.267252471604,Hotels and Other Accommodations
2014-09-30,2014,9,2015,87786.3964076035,Hotels and Other Accommodations
2014-10-31,2014,10,2015,91443.92438692691,Hotels and Other Accommodations
2014-11-30,2014,11,2015,17055.934302476857,Hotels and Other Accommodations
2014-12-31,2014,12,2015,78477.81752816208,Hotels and Other Accommodations
2015-01-31,2015,1,2015,95956.92700209192,Hotels and Other Accommodations
2015-02-28,2015,2,2015,32425.02057107618,Hotels and Other Accommodations
2015-03-31,2015,3,2015,319381.17404242675,Hotels and Other Accommodations
2015-04-30,2015,4,2015,2156506.6176643707,Hotels and Other Accommodations
2015-05-31,2015,5,2015,262731.6775647142,Hotels and Other Accommodations
2015-07-31,2015,7,2016,43731.66094095303,Hotels and Other Accommodations
2015-08-31,2015,8,2016,25707.538241854512,Hotels and Other Accommodations
2015-09-30,2015,9,2016,138730.6671856619,Hotels and Other Accommodations
2015-10-31,2015,10,2016,127165.40285341826,Hotels and Other Accommodations
2015-11-30,2015,11,2016,41558.987464787555,Hotels and Other Accommodations
2015-12-31,2015,12,2016,110374.03945631193,Hotels and Other Accommodations
2016-01-31,2016,1,2016,86870.42733295879,Hotels and Other Accommodations
2016-02-29,2016,2,2016,38906.94935850001,Hotels and Other Accommodations
2016-03-31,2016,3,2016,411756.94123614446,Hotels and Other Accommodations
2016-04-30,2016,4,2016,2900747.0454106014,Hotels and Other Accommodations
2016-05-31,2016,5,2016,949958.8986040172,Hotels and Other Accommodations
2016-07-31,2016,7,2017,33871.122263120196,Hotels and Other Accommodations
2016-08-31,2016,8,2017,74757.83215809133,Hotels and Other Accommodations
2016-09-30,2016,9,2017,141898.4413921837,Hotels and Other Accommodations
2016-10-31,2016,10,2017,209630.28648595713,Hotels and Other Accommodations
2016-11-30,2016,11,2017,-16977.252145268394,Hotels and Other Accommodations
2016-12-31,2016,12,2017,184985.96145757526,Hotels and Other Accommodations
2017-01-31,2017,1,2017,391347.738997873,Hotels and Other Accommodations
2017-02-28,2017,2,2017,63529.967644497505,Hotels and Other Accommodations
2017-03-31,2017,3,2017,681759.1780193447,Hotels and Other Accommodations
2017-04-30,2017,4,2017,4773953.990916428,Hotels and Other Accommodations
2017-05-31,2017,5,2017,1122795.3940186289,Hotels and Other Accommodations
2017-07-31,2017,7,2018,56501.192166086155,Hotels and Other Accommodations
2017-08-31,2017,8,2018,72646.84861129745,Hotels and Other Accommodations
2017-09-30,2017,9,2018,178819.6365807223,Hotels and Other Accommodations
2017-10-31,2017,10,2018,204934.543553838,Hotels and Other Accommodations
2017-11-30,2017,11,2018,10112.384164243944,Hotels and Other Accommodations
2017-12-31,2017,12,2018,156179.25429468547,Hotels and Other Accommodations
2018-01-31,2018,1,2018,242503.87655723473,Hotels and Other Accommodations
2018-03-31,2018,3,2018,488970.35960229236,Hotels and Other Accommodations
2018-04-30,2018,4,2018,3135249.173309436,Hotels and Other Accommodations
2018-05-31,2018,5,2018,578304.6247506172,Hotels and Other Accommodations
2018-06-30,2018,6,2018,78036.85684323763,Hotels and Other Accommodations
2018-07-31,2018,7,2019,53867.33254208932,Hotels and Other Accommodations
2018-08-31,2018,8,2019,48126.03485625137,Hotels and Other Accommodations
2018-09-30,2018,9,2019,177471.80914370244,Hotels and Other Accommodations
2018-10-31,2018,10,2019,185451.01198144324,Hotels and Other Accommodations
2018-11-30,2018,11,2019,34690.708544281086,Hotels and Other Accommodations
2018-12-31,2018,12,2019,160076.6522064911,Hotels and Other Accommodations
2019-01-31,2019,1,2019,196264.71566163716,Hotels and Other Accommodations
2019-02-28,2019,2,2019,66476.305509664,Hotels and Other Accommodations
2019-03-31,2019,3,2019,656413.4973353378,Hotels and Other Accommodations
2019-04-30,2019,4,2019,4441763.598650887,Hotels and Other Accommodations
2019-05-31,2019,5,2019,542304.871631365,Hotels and Other Accommodations
2019-07-31,2019,7,2020,72035.62983978471,Hotels and Other Accommodations
2019-08-31,2019,8,2020,41555.842263871535,Hotels and Other Accommodations
2019-09-30,2019,9,2020,220438.8942204382,Hotels and Other Accommodations
2019-10-31,2019,10,2020,198697.96906995637,Hotels and Other Accommodations
2019-11-30,2019,11,2020,63946.883795573056,Hotels and Other Accommodations
2019-12-31,2019,12,2020,167297.94015292576,Hotels and Other Accommodations
2020-01-31,2020,1,2020,129809.82507233141,Hotels and Other Accommodations
2020-02-29,2020,2,2020,57404.9206938232,Hotels and Other Accommodations
2020-03-31,2020,3,2020,599726.1394293787,Hotels and Other Accommodations
2020-04-30,2020,4,2020,4174959.805865524,Hotels and Other Accommodations
2020-05-31,2020,5,2020,1325958.9732578078,Hotels and Other Accommodations
2020-06-30,2020,6,2020,-49521.59079404998,Hotels and Other Accommodations
2020-07-31,2020,7,2021,41859.6855904949,Hotels and Other Accommodations
2020-08-31,2020,8,2021,90069.82984031542,Hotels and Other Accommodations
2020-09-30,2020,9,2021,167037.0934634532,Hotels and Other Accommodations
2020-10-31,2020,10,2021,241230.45050814404,Hotels and Other Accommodations
2020-11-30,2020,11,2021,-19134.139354790437,Hotels and Other Accommodations
2020-12-31,2020,12,2021,204277.14852824673,Hotels and Other Accommodations
2021-01-31,2021,1,2021,423867.6595613897,Hotels and Other Accommodations
2021-02-28,2021,2,2021,67670.93462304834,Hotels and Other Accommodations
2021-03-31,2021,3,2021,713534.9303009838,Hotels and Other Accommodations
2021-04-30,2021,4,2021,4915959.4757870855,Hotels and Other Accommodations
2021-05-31,2021,5,2021,1210941.5471474386,Hotels and Other Accommodations
2021-06-30,2021,6,2021,31963.795759169818,Hotels and Other Accommodations
2021-07-31,2021,7,2022,62235.45206017088,Hotels and Other Accommodations
2021-08-31,2021,8,2022,84026.03739657911,Hotels and Other Accommodations
2021-09-30,2021,9,2022,217056.9813270383,Hotels and Other Accommodations
2021-10-31,2021,10,2022,261769.1106086599,Hotels and Other Accommodations
2021-11-30,2021,11,2022,13586.250024577303,Hotels and Other Accommodations
2021-12-31,2021,12,2022,221372.54763007208,Hotels and Other Accommodations
2022-01-31,2022,1,2022,363178.84687634825,Hotels and Other Accommodations
2022-02-28,2022,2,2022,79465.48787586532,Hotels and Other Accommodations
2022-03-31,2022,3,2022,816962.6629193729,Hotels and Other Accommodations
2022-04-30,2022,4,2022,5552821.72110916,Hotels and Other Accommodations
2022-05-31,2022,5,2022,1005150.2889571338,Hotels and Other Accommodations
2022-06-30,2022,6,2022,133291.4229752083,Hotels and Other Accommodations
2022-07-31,2022,7,2023,84478.52745247581,Hotels and Other Accommodations
2022-08-31,2022,8,2023,74233.90362919056,Hotels and Other Accommodations
2022-09-30,2022,9,2023,269561.3226667776,Hotels and Other Accommodations
2022-10-31,2022,10,2023,277398.8615098208,Hotels and Other Accommodations
2022-11-30,2022,11,2023,51155.38765168633,Hotels and Other Accommodations
2022-12-31,2022,12,2023,232721.6835614073,Hotels and Other Accommodations
2023-01-31,2023,1,2023,281453.43524586904,Hotels and Other Accommodations
2023-02-28,2023,2,2023,94198.65111481224,Hotels and Other Accommodations
2023-03-31,2023,3,2023,918342.4471158537,Hotels and Other Accommodations
2023-04-30,2023,4,2023,6140345.182642253,Hotels and Other Accommodations
2023-05-31,2023,5,2023,740791.6712129158,Hotels and Other Accommodations
2023-06-30,2023,6,2023,250852.71034756475,Hotels and Other Accommodations
2023-07-31,2023,7,2024,107542.01507602457,Hotels and Other Accommodations
2023-08-31,2023,8,2024,61370.95075202676,Hotels and Other Accommodations
2023-09-30,2023,9,2024,322263.49906437425,Hotels and Other Accommodations
2023-10-31,2023,10,2024,287541.06729939603,Hotels and Other Accommodations
2023-11-30,2023,11,2024,91659.9406947438,Hotels and Other Accommodations
2023-12-31,2023,12,2024,237515.64407489556,Hotels and Other Accommodations
2024-01-31,2024,1,2024,182588.2559255865,Hotels and Other Accommodations
2024-02-29,2024,2,2024,80065.28198789638,Hotels and Other Accommodations
2024-03-31,2024,3,2024,829149.8302873304,Hotels and Other Accommodations
2024-04-30,2024,4,2024,5724562.509469317,Hotels and Other Accommodations
2024-05-31,2024,5,2024,1803064.6881177505,Hotels and Other Accommodations
2024-06-30,2024,6,2024,-66815.47822698101,Hotels and Other Accommodations
2024-07-31,2024,7,2025,55417.84442950971,Hotels and Other Accommodations
2024-08-31,2024,8,2025,118332.56933699497,Hotels and Other Accommodations
2024-09-30,2024,9,2025,217870.92836023768,Hotels and Other Accommodations
2024-10-31,2024,10,2025,312361.44512453803,Hotels and Other Accommodations
2024-11-30,2024,11,2025,-24606.59889955442,Hotels and Other Accommodations
2024-12-31,2024,12,2025,260889.36544266797,Hotels and Other Accommodations
2025-01-31,2025,1,2025,537693.9316523318,Hotels and Other Accommodations
2025-02-28,2025,2,2025,85333.69991125583,Hotels and Other Accommodations
2025-03-31,2025,3,2025,893996.4397624127,Hotels and Other Accommodations
2025-04-30,2025,4,2025,6121878.46048905,Hotels and Other Accommodations
2025-05-31,2025,5,2025,1498754.6326235773,Hotels and Other Accommodations
2025-06-30,2025,6,2025,39331.617693601176,Hotels and Other Accommodations
2013-07-31,2013,7,2014,195042.0191263395,"Information, subtotal"
2013-08-31,2013,8,2014,201934.09499009894,"Information, subtotal"
2013-09-30,2013,9,2014,732089.2843567943,"Information, subtotal"
2013-10-31,2013,10,2014,716207.1738994237,"Information, subtotal"
2013-12-31,2013,12,2014,507580.4794326264,"Information, subtotal"
2014-01-31,2014,1,2014,979265.1009844568,"Information, subtotal"
2014-02-28,2014,2,2014,236440.66856901467,"Information, subtotal"
2014-03-31,2014,3,2014,2332174.754781372,"Information, subtotal"
2014-04-30,2014,4,2014,12804893.06751253,"Information, subtotal"
2014-05-31,2014,5,2014,3217480.778855449,"Information, subtotal"
2014-06-30,2014,6,2014,656852.306398715,"Information, subtotal"
2014-07-31,2014,7,2015,272749.7223317254,"Information, subtotal"
2014-08-31,2014,8,2015,233200.85367032,"Information, subtotal"
2014-09-30,2014,9,2015,794760.0564194345,"Information, subtotal"
2014-10-31,2014,10,2015,726327.4957748135,"Information, subtotal"
2014-11-30,2014,11,2015,133962.04841484618,"Information, subtotal"
2014-12-31,2014,12,2015,517650.6797879587,"Information, subtotal"
2015-01-31,2015,1,2015,733112.8172970323,"Information, subtotal"
2015-02-28,2015,2,2015,83808.21547858712,"Information, subtotal"
2015-03-31,2015,3,2015,2140988.3720945856,"Information, subtotal"
2015-04-30,2015,4,2015,12799628.884228254,"Information, subtotal"
2015-05-31,2015,5,2015,2585458.9482161873,"Information, subtotal"
2015-07-31,2015,7,2016,346190.59813775984,"Information, subtotal"
2015-08-31,2015,8,2016,262025.49694570017,"Information, subtotal"
2015-09-30,2015,9,2016,844357.9150682625,"Information, subtotal"
2015-10-31,2015,10,2016,728011.1583260552,"Information, subtotal"
2015-11-30,2015,11,2016,134355.32345246826,"Information, subtotal"
2015-12-31,2015,12,2016,518513.0432470656,"Information, subtotal"
2016-01-31,2016,1,2016,508848.49885322206,"Information, subtotal"
2016-02-29,2016,2,2016,483670.1883483923,"Information, subtotal"
2016-03-31,2016,3,2016,2171173.152690719,"Information, subtotal"
2016-04-30,2016,4,2016,9717827.228150714,"Information, subtotal"
2016-05-31,2016,5,2016,3604744.8058706997,"Information, subtotal"
2016-07-31,2016,7,2017,90155.16569442657,"Information, subtotal"
2016-08-31,2016,8,2017,133810.16882131976,"Information, subtotal"
2016-09-30,2016,9,2017,522654.48371386575,"Information, subtotal"
2016-10-31,2016,10,2017,558017.6857189708,"Information, subtotal"
2016-11-30,2016,11,2017,98157.14677220324,"Information, subtotal"
2016-12-31,2016,12,2017,393960.0595843389,"Information, subtotal"
2017-01-31,2017,1,2017,1012912.343807826,"Information, subtotal"
2017-02-28,2017,2,2017,338459.2006262155,"Information, subtotal"
2017-03-31,2017,3,2017,2088901.4589200434,"Information, subtotal"
2017-04-30,2017,4,2017,10472454.58458774,"Information, subtotal"
2017-05-31,2017,5,2017,3226497.360068882,"Information, subtotal"
2017-07-31,2017,7,2018,162673.52900621426,"Information, subtotal"
2017-08-31,2017,8,2018,169320.03931794106,"Information, subtotal"
2017-09-30,2017,9,2018,617032.2282400562,"Information, subtotal"
2017-10-31,2017,10,2018,606893.3930930832,"Information, subtotal"
2017-11-30,2017,11,2018,110732.76605190901,"Information, subtotal"
2017-12-31,2017,12,2018,434703.86689985037,"Information, subtotal"
2018-01-31,2018,1,2018,843236.9526677756,"Information, subtotal"
2018-03-31,2018,3,2018,2029230.1954367666,"Information, subtotal"
2018-04-30,2018,4,2018,11201079.591902388,"Information, subtotal"
2018-05-31,2018,5,2018,2830070.964100945,"Information, subtotal"
2018-06-30,2018,6,2018,580870.9869450432,"Information, subtotal"
2018-07-31,2018,7,2019,241451.01192637836,"Information, subtotal"
2018-08-31,2018,8,2019,207595.10550183366,"Information, subtotal"
2018-09-30,2018,9,2019,711341.1827365039,"Information, subtotal"
2018-10-31,2018,10,2019,653761.2088513084,"Information, subtotal"
2018-11-30,2018,11,2019,121239.84404406234,"Information, subtotal"
2018-12-31,2018,12,2019,471159.62778905954,"Information, subtotal"
2019-01-31,2019,1,2019,671091.336773377,"Information, subtotal"
2019-02-28,2019,2,2019,77116.49534731936,"Information, subtotal"
2019-03-31,2019,3,2019,1981424.0757541102,"Information, subtotal"
2019-04-30,2019,4,2019,11912251.38978576,"Information, subtotal"
2019-05-31,2019,5,2019,2420252.759708338,"Information, subtotal"
2019-07-31,2019,7,2020,272499.5936612014,"Information, subtotal"
2019-08-31,2019,8,2020,207471.37642209913,"Information, subtotal"
2019-09-30,2019,9,2020,672411.0180697469,"Information, subtotal"
2019-10-31,2019,10,2020,583222.2176840712,"Information, subtotal"
2019-11-30,2019,11,2020,108259.9278107669,"Information, subtotal"
2019-12-31,2019,12,2020,420318.15745834436,"Information, subtotal"
2020-01-31,2020,1,2020,414978.8213334548,"Information, subtotal"
2020-02-29,2020,2,2020,396681.1028817593,"Information, subtotal"
2020-03-31,2020,3,2020,1791528.9489195065,"Information, subtotal"
2020-04-30,2020,4,2020,8066101.995376307,"Information, subtotal"
2020-05-31,2020,5,2020,2991997.4603822823,"Information, subtotal"
2020-06-30,2020,6,2020,937838.5950079066,"Information, subtotal"
2020-07-31,2020,7,2021,69987.4531264405,"Information, subtotal"
2020-08-31,2020,8,2021,103873.90241825706,"Information, subtotal"
2020-09-30,2020,9,2021,405714.16512059455,"Information, subtotal"
2020-10-31,2020,10,2021,433149.68205005815,"Information, subtotal"
2020-11-30,2020,11,2021,76189.83275801204,"Information, subtotal"
2020-12-31,2020,12,2021,305781.9621085758,"Information, subtotal"
2021-01-31,2021,1,2021,786165.4895326324,"Information, subtotal"
2021-02-28,2021,2,2021,262683.3781720863,"Information, subtotal"
2021-03-31,2021,3,2021,1621163.0471970667,"Information, subtotal"
2021-04-30,2021,4,2021,8127187.578268215,"Information, subtotal"
2021-05-31,2021,5,2021,2503834.493076471,"Information, subtotal"
2021-06-30,2021,6,2021,662333.0626476924,"Information, subtotal"
2021-07-31,2021,7,2022,117418.49249171141,"Information, subtotal"
2021-08-31,2021,8,2022,122211.064555542,"Information, subtotal"
2021-09-30,2021,9,2022,445341.47928622505,"Information, subtotal"
2021-10-31,2021,10,2022,438006.23734048824,"Information, subtotal"
2021-11-30,2021,11,2022,79914.7965476208,"Information, subtotal"
2021-12-31,2021,12,2022,313709.1398865888,"Information, subtotal"
2022-01-31,2022,1,2022,608507.497765354,"Information, subtotal"
2022-02-28,2022,2,2022,147643.23936868037,"Information, subtotal"
2022-03-31,2022,3,2022,1464253.1018858068,"Information, subtotal"
2022-04-30,2022,4,2022,8082184.140437757,"Information, subtotal"
2022-05-31,2022,5,2022,2041990.9019872758,"Information, subtotal"
2022-06-30,2022,6,2022,419106.30259665975,"Information, subtotal"
2022-07-31,2022,7,2023,162738.9693093301,"Information, subtotal"
2022-08-31,2022,8,2023,139918.61756597328,"Information, subtotal"
2022-09-30,2022,9,2023,479437.885981751,"Information, subtotal"
2022-10-31,2022,10,2023,440625.28892372985,"Information, subtotal"
2022-11-30,2022,11,2023,81713.09321536949,"Information, subtotal"
2022-12-31,2022,12,2023,317548.6224019942,"Information, subtotal"
2023-01-31,2023,1,2023,452292.806279335,"Information, subtotal"
2023-02-28,2023,2,2023,51973.45863904352,"Information, subtotal"
2023-03-31,2023,3,2023,1335388.5917718497,"Information, subtotal"
2023-04-30,2023,4,2023,8028235.50634409,"Information, subtotal"
2023-05-31,2023,5,2023,1631108.598338245,"Information, subtotal"
2023-06-30,2023,6,2023,211568.4480080381,"Information, subtotal"
2023-07-31,2023,7,2024,205242.50271739435,"Information, subtotal"
2023-08-31,2023,8,2024,156262.77804870755,"Information, subtotal"
2023-09-30,2023,9,2024,506440.25562896737,"Information, subtotal"
2023-10-31,2023,10,2024,439261.7377380622,"Information, subtotal"
2023-11-30,2023,11,2024,81536.69445064617,"Information, subtotal"
2023-12-31,2023,12,2024,316562.483012093,"Information, subtotal"
2024-01-31,2024,1,2024,312538.2333349673,"Information, subtotal"
2024-02-29,2024,2,2024,298754.8236705864,"Information, subtotal"
2024-03-31,2024,3,2024,1349252.3380848947,"Information, subtotal"
2024-04-30,2024,4,2024,6074760.047460386,"Information, subtotal"
2024-05-31,2024,5,2024,2253318.4950772882,"Information, subtotal"
2024-06-30,2024,6,2024,706294.0353245696,"Information, subtotal"
2024-07-31,2024,7,2025,52127.14890915418,"Information, subtotal"
2024-08-31,2024,8,2025,77365.29447236765,"Information, subtotal"
2024-09-30,2024,9,2025,302173.2341312305,"Information, subtotal"
2024-10-31,2024,10,2025,322604.0250934452,"Information, subtotal"
2024-11-30,2024,11,2025,56744.64661247635,"Information, subtotal"
2024-12-31,2024,12,2025,227738.10651293807,"Information, subtotal"
2025-01-31,2025,1,2025,585509.287741962,"Information, subtotal"
2025-02-28,2025,2,2025,195635.9976102654,"Information, subtotal"
2025-03-31,2025,3,2025,1207365.744147024,"Information, subtotal"
2025-04-30,2025,4,2025,6052691.6252372945,"Information, subtotal"
2025-05-31,2025,5,2025,1864703.8466489317,"Information, subtotal"
2025-06-30,2025,6,2025,493261.0247901972,"Information, subtotal"
2013-07-31,2013,7,2014,90431.45423826187,Insurance
2013-08-31,2013,8,2014,101902.97091514037,Insurance
2013-09-30,2013,9,2014,310544.5300675521,Insurance
2013-10-31,2013,10,2014,343447.9896419894,Insurance
2013-12-31,2013,12,2014,263192.0915592388,Insurance
2014-01-31,2014,1,2014,521671.11040924006,Insurance
2014-02-28,2014,2,2014,130382.75085577242,Insurance
2014-03-31,2014,3,2014,1014572.806185934,Insurance
2014-04-30,2014,4,2014,7304228.666378759,Insurance
2014-05-31,2014,5,2014,1499750.3073054731,Insurance
2014-06-30,2014,6,2014,264674.03976535756,Insurance
2014-07-31,2014,7,2015,137938.01294785115,Insurance
2014-08-31,2014,8,2015,119999.14355848101,Insurance
2014-09-30,2014,9,2015,387793.32827400684,Insurance
2014-10-31,2014,10,2015,394881.0513390379,Insurance
2014-11-30,2014,11,2015,61978.3705203242,Insurance
2014-12-31,2014,12,2015,341944.78339638957,Insurance
2015-01-31,2015,1,2015,464038.9186400882,Insurance
2015-02-28,2015,2,2015,183990.38196767005,Insurance
2015-03-31,2015,3,2015,1396400.583261369,Insurance
2015-04-30,2015,4,2015,8944419.604299448,Insurance
2015-05-31,2015,5,2015,1234848.9549552586,Insurance
2015-07-31,2015,7,2016,194982.1305914816,Insurance
2015-08-31,2015,8,2016,136494.49865697185,Insurance
2015-09-30,2015,9,2016,473076.400181917,Insurance
2015-10-31,2015,10,2016,444462.37588952825,Insurance
2015-11-30,2015,11,2016,128063.11080393947,Insurance
2015-12-31,2015,12,2016,435416.06248400966,Insurance
2016-01-31,2016,1,2016,356784.38681148796,Insurance
2016-02-29,2016,2,2016,146091.15209955032,Insurance
2016-03-31,2016,3,2016,1067608.4518547284,Insurance
2016-04-30,2016,4,2016,10190643.828961372,Insurance
2016-05-31,2016,5,2016,3545444.068646117,Insurance
2016-07-31,2016,7,2017,122213.00811857889,Insurance
2016-08-31,2016,8,2017,188279.15399602757,Insurance
2016-09-30,2016,9,2017,539049.0171413153,Insurance
2016-10-31,2016,10,2017,640262.9616602493,Insurance
2016-11-30,2016,11,2017,-38449.31184748238,Insurance
2016-12-31,2016,12,2017,422473.8523628979,Insurance
2017-01-31,2017,1,2017,1142055.4346623276,Insurance
2017-02-28,2017,2,2017,194399.78991640202,Insurance
2017-03-31,2017,3,2017,1494121.605236711,Insurance
2017-04-30,2017,4,2017,12205292.331287168,Insurance
2017-05-31,2017,5,2017,3272741.1662856126,Insurance
2017-07-31,2017,7,2018,176064.18136004388,Insurance
2017-08-31,2017,8,2018,192611.02347057775,Insurance
2017-09-30,2017,9,2018,570570.7557240487,Insurance
2017-10-31,2017,10,2018,612997.121900167,Insurance
2017-11-30,2017,11,2018,25006.671400498028,Insurance
2017-12-31,2017,12,2018,444079.3899768595,Insurance
2018-01-31,2018,1,2018,855755.3197372813,Insurance
2018-03-31,2018,3,2018,1578480.241470864,Insurance
2018-04-30,2018,4,2018,11065503.40455324,Insurance
2018-05-31,2018,5,2018,2359146.2006099424,Insurance
2018-06-30,2018,6,2018,430721.79149115377,Insurance
2018-07-31,2018,7,2019,230926.6497548698,Insurance
2018-08-31,2018,8,2019,207173.16562968097,Insurance
2018-09-30,2018,9,2019,688522.4531069733,Insurance
2018-10-31,2018,10,2019,720491.4102901721,Insurance
2018-11-30,2018,11,2019,115938.29141390344,Insurance
2018-12-31,2018,12,2019,655429.5683022016,Insurance
2019-01-31,2019,1,2019,910222.0102656849,Insurance
2019-02-28,2019,2,2019,368120.1664622867,Insurance
2019-03-31,2019,3,2019,2852821.9457527883,Insurance
2019-04-30,2019,4,2019,18624540.83351487,Insurance
2019-05-31,2019,5,2019,2619947.141918323,Insurance
2019-07-31,2019,7,2020,353453.57457097544,Insurance
2019-08-31,2019,8,2020,250665.8965921917,Insurance
2019-09-30,2019,9,2020,879274.4626268203,Insurance
2019-10-31,2019,10,2020,835938.3117512874,Insurance
2019-11-30,2019,11,2020,243516.30925120256,Insurance
2019-12-31,2019,12,2020,836995.0335527476,Insurance
2020-01-31,2020,1,2020,693012.0870706106,Insurance
2020-02-29,2020,2,2020,286428.283082046,Insurance
2020-03-31,2020,3,2020,2113352.2952454225,Insurance
2020-04-30,2020,4,2020,20353471.536405697,Insurance
2020-05-31,2020,5,2020,7144329.04930331,Insurance
2020-06-30,2020,6,2020,-736845.713642987,Insurance
2020-07-31,2020,7,2021,234170.29659401096,Insurance
2020-08-31,2020,8,2021,363631.1131506661,Insurance
2020-09-30,2020,9,2021,1048825.0138899444,Insurance
2020-10-31,2020,10,2021,1254993.5850447405,Insurance
2020-11-30,2020,11,2021,-75887.65532323997,Insurance
2020-12-31,2020,12,2021,839611.622661949,Insurance
2021-01-31,2021,1,2021,2284872.8384968983,Insurance
2021-02-28,2021,2,2021,391205.50416658336,Insurance
2021-03-31,2021,3,2021,3025683.4032654394,Insurance
2021-04-30,2021,4,2021,24862436.636414327,Insurance
2021-05-31,2021,5,2021,6853301.358162651,Insurance
