date,year,month,fiscal_year,total,naics_sector
2019-07-31,2019,7,2020,1445855.0056980795,Public Utilities
2019-08-31,2019,8,2020,1077005.1643843455,Public Utilities
2019-09-30,2019,9,2020,1166548.3606751617,Public Utilities
2019-10-31,2019,10,2020,1372421.8838836171,Public Utilities
2019-11-30,2019,11,2020,1201619.4688609003,Public Utilities
2019-12-31,2019,12,2020,1171139.9439594173,Public Utilities
2020-01-31,2020,1,2020,1584929.6687088974,Public Utilities
2020-02-29,2020,2,2020,1222824.339949785,Public Utilities
2020-03-31,2020,3,2020,1378520.2279666257,Public Utilities
2020-04-30,2020,4,2020,1296016.2357706723,Public Utilities
2020-05-31,2020,5,2020,1368092.544905844,Public Utilities
2020-06-30,2020,6,2020,1157969.20386568,Public Utilities
2020-07-31,2020,7,2021,1279762.7783571722,Public Utilities
2020-08-31,2020,8,2021,1313611.6800917035,Public Utilities
2020-09-30,2020,9,2021,1176322.164986136,Public Utilities
2020-10-31,2020,10,2021,1393530.0830420917,Public Utilities
2020-11-30,2020,11,2021,1209497.5978324718,Public Utilities
2020-12-31,2020,12,2021,1121855.9917580844,Public Utilities
2021-01-31,2021,1,2021,1725651.1967364275,Public Utilities
2021-02-28,2021,2,2021,1244576.8217675907,Public Utilities
2021-03-31,2021,3,2021,1402068.1485446685,Public Utilities
2021-04-30,2021,4,2021,1437309.0551270663,Public Utilities
2021-05-31,2021,5,2021,1348507.0199996606,Public Utilities
2021-06-30,2021,6,2021,1176015.9483416846,Public Utilities
2021-07-31,2021,7,2022,1377587.922404836,Public Utilities
2021-08-31,2021,8,2022,1271202.1731946024,Public Utilities
2021-09-30,2021,9,2022,1207572.7574500102,Public Utilities
2021-10-31,2021,10,2022,1427978.869222491,Public Utilities
2021-11-30,2021,11,2022,1243070.549022159,Public Utilities
2021-12-31,2021,12,2022,1173581.7338349384,Public Utilities
2022-01-31,2022,1,2022,1729149.3761330359,Public Utilities
2022-02-28,2022,2,2022,1250714.8941899668,Public Utilities
2022-03-31,2022,3,2022,1408836.015629756,Public Utilities
2022-04-30,2022,4,2022,1565242.287617075,Public Utilities
2022-05-31,2022,5,2022,1307701.691554065,Public Utilities
2022-06-30,2022,6,2022,1179930.947533438,Public Utilities
2022-07-31,2022,7,2023,1478299.7436356856,Public Utilities
2022-08-31,2022,8,2023,1226062.963064247,Public Utilities
2022-09-30,2022,9,2023,1240715.5671039552,Public Utilities
2022-10-31,2022,10,2023,1463693.5916104766,Public Utilities
2022-11-30,2022,11,2023,1277795.4191433073,Public Utilities
2022-12-31,2022,12,2023,1226339.8191836353,Public Utilities
2023-01-31,2023,1,2023,1731306.2957472948,Public Utilities
2023-02-28,2023,2,2023,1257437.250436033,Public Utilities
2023-03-31,2023,3,2023,1417093.4494391275,Public Utilities
2023-04-30,2023,4,2023,1696948.3826467374,Public Utilities
2023-05-31,2023,5,2023,1263629.600087872,Public Utilities
2023-06-30,2023,6,2023,1185075.4722438478,Public Utilities
2023-07-31,2023,7,2024,1570403.5531088628,Public Utilities
2023-08-31,2023,8,2024,1169548.588752784,Public Utilities
2023-09-30,2023,9,2024,1266544.0504231032,Public Utilities
2023-10-31,2023,10,2024,1489772.0905847317,Public Utilities
2023-11-30,2023,11,2024,1304117.997127524,Public Utilities
2023-12-31,2023,12,2024,1270790.7833802213,Public Utilities
2024-01-31,2024,1,2024,1719455.4667622452,Public Utilities
2024-02-29,2024,2,2024,1326375.3307325318,Public Utilities
2024-03-31,2024,3,2024,1494967.798826822,Public Utilities
2024-04-30,2024,4,2024,1405233.4897075123,Public Utilities
2024-05-31,2024,5,2024,1483100.2969725765,Public Utilities
2024-06-30,2024,6,2024,1255081.8425281676,Public Utilities
2024-07-31,2024,7,2025,1389177.703379884,Public Utilities
2024-08-31,2024,8,2025,1425651.2906261797,Public Utilities
2024-09-30,2024,9,2025,1276419.7903454606,Public Utilities
2024-10-31,2024,10,2025,1511827.4312167661,Public Utilities
2024-11-30,2024,11,2025,1311935.367117366,Public Utilities
2024-12-31,2024,12,2025,1216644.79051403,Public Utilities
2025-01-31,2025,1,2025,1871109.8517732294,Public Utilities
2025-02-28,2025,2,2025,1349259.8982701763,Public Utilities
2025-03-31,2025,3,2025,1519718.7118617946,Public Utilities
2025-04-30,2025,4,2025,1557640.7734116153,Public Utilities
2025-05-31,2025,5,2025,1461137.737647529,Public Utilities
2025-06-30,2025,6,2025,1274015.785736757,Public Utilities
2013-07-31,2013,7,2014,2014161.0371684579,"Publishing, Broadcasting, and Other Information"
2013-08-31,2013,8,2014,1852637.2417769004,"Publishing, Broadcasting, and Other Information"
2013-09-30,2013,9,2014,1773079.3075565856,"Publishing, Broadcasting, and Other Information"
2013-10-31,2013,10,2014,2096376.8746151836,"Publishing, Broadcasting, and Other Information"
2013-11-30,2013,11,2014,1817098.3071833835,"Publishing, Broadcasting, and Other Information"
2013-12-31,2013,12,2014,1717882.2503623664,"Publishing, Broadcasting, and Other Information"
2014-01-31,2014,1,2014,2502093.1464580894,"Publishing, Broadcasting, and Other Information"
2014-02-28,2014,2,2014,1814771.2450556676,"Publishing, Broadcasting, and Other Information"
2014-03-31,2014,3,2014,2038335.730846831,"Publishing, Broadcasting, and Other Information"
2014-04-30,2014,4,2014,2261619.7565821647,"Publishing, Broadcasting, and Other Information"
2014-05-31,2014,5,2014,1881613.0260619342,"Publishing, Broadcasting, and Other Information"
2014-06-30,2014,6,2014,1696145.5049682907,"Publishing, Broadcasting, and Other Information"
2014-07-31,2014,7,2015,2155134.925604005,"Publishing, Broadcasting, and Other Information"
2014-08-31,2014,8,2015,1772739.283890193,"Publishing, Broadcasting, and Other Information"
2014-09-30,2014,9,2015,1795392.3001420733,"Publishing, Broadcasting, and Other Information"
2014-10-31,2014,10,2015,2121032.9855717686,"Publishing, Broadcasting, and Other Information"
2014-11-30,2014,11,2015,1837418.6384505625,"Publishing, Broadcasting, and Other Information"
2014-12-31,2014,12,2015,1769747.185223025,"Publishing, Broadcasting, and Other Information"
2015-01-31,2015,1,2015,2501028.1871480052,"Publishing, Broadcasting, and Other Information"
2015-02-28,2015,2,2015,1793548.3974319594,"Publishing, Broadcasting, and Other Information"
2015-03-31,2015,3,2015,2024263.2424457585,"Publishing, Broadcasting, and Other Information"
2015-04-30,2015,4,2015,2427738.3391336487,"Publishing, Broadcasting, and Other Information"
2015-05-31,2015,5,2015,1793341.5615617319,"Publishing, Broadcasting, and Other Information"
2015-06-30,2015,6,2015,1672441.5728004312,"Publishing, Broadcasting, and Other Information"
2015-07-31,2015,7,2016,2293918.7987178564,"Publishing, Broadcasting, and Other Information"
2015-08-31,2015,8,2016,1687565.8614181764,"Publishing, Broadcasting, and Other Information"
2015-09-30,2015,9,2016,1816288.3568558048,"Publishing, Broadcasting, and Other Information"
2015-10-31,2015,10,2016,2142889.6608790457,"Publishing, Broadcasting, and Other Information"
2015-11-30,2015,11,2016,1855377.3091116813,"Publishing, Broadcasting, and Other Information"
2015-12-31,2015,12,2016,1818932.7901564247,"Publishing, Broadcasting, and Other Information"
2016-01-31,2016,1,2016,2494455.1647609677,"Publishing, Broadcasting, and Other Information"
2016-02-29,2016,2,2016,1912487.1216892593,"Publishing, Broadcasting, and Other Information"
2016-03-31,2016,3,2016,2133303.4899848914,"Publishing, Broadcasting, and Other Information"
2016-04-30,2016,4,2016,1990400.7148734846,"Publishing, Broadcasting, and Other Information"
2016-05-31,2016,5,2016,2107867.090123396,"Publishing, Broadcasting, and Other Information"
2016-06-30,2016,6,2016,1800341.881416379,"Publishing, Broadcasting, and Other Information"
2016-07-31,2016,7,2017,1927232.317109464,"Publishing, Broadcasting, and Other Information"
2016-08-31,2016,8,2017,1983917.3166111081,"Publishing, Broadcasting, and Other Information"
2016-09-30,2016,9,2017,1801177.6143828933,"Publishing, Broadcasting, and Other Information"
2016-10-31,2016,10,2017,2130208.9972944227,"Publishing, Broadcasting, and Other Information"
2016-11-30,2016,11,2017,1847531.8779295913,"Publishing, Broadcasting, and Other Information"
2016-12-31,2016,12,2017,1712757.041324317,"Publishing, Broadcasting, and Other Information"
2017-01-31,2017,1,2017,2571390.4480695785,"Publishing, Broadcasting, and Other Information"
2017-02-28,2017,2,2017,1887385.207293047,"Publishing, Broadcasting, and Other Information"
2017-03-31,2017,3,2017,2122510.638308871,"Publishing, Broadcasting, and Other Information"
2017-04-30,2017,4,2017,2177118.809567292,"Publishing, Broadcasting, and Other Information"
2017-05-31,2017,5,2017,2052090.6128960515,"Publishing, Broadcasting, and Other Information"
2017-06-30,2017,6,2017,1805518.8785510098,"Publishing, Broadcasting, and Other Information"
2017-07-31,2017,7,2018,2119929.3388480702,"Publishing, Broadcasting, and Other Information"
2017-08-31,2017,8,2018,1959686.5921107992,"Publishing, Broadcasting, and Other Information"
2017-09-30,2017,9,2018,1884560.786660485,"Publishing, Broadcasting, and Other Information"
2017-10-31,2017,10,2018,2239210.249822275,"Publishing, Broadcasting, and Other Information"
2017-11-30,2017,11,2018,1950137.7294928033,"Publishing, Broadcasting, and Other Information"
2017-12-31,2017,12,2018,1852665.43799202,"Publishing, Broadcasting, and Other Information"
2018-01-31,2018,1,2018,2711511.5956361378,"Publishing, Broadcasting, and Other Information"
2018-02-28,2018,2,2018,1975237.0949886236,"Publishing, Broadcasting, and Other Information"
2018-03-31,2018,3,2018,2229217.2197139715,"Publishing, Broadcasting, and Other Information"
2018-04-30,2018,4,2018,2484827.089982246,"Publishing, Broadcasting, and Other Information"
2018-05-31,2018,5,2018,2077116.515598214,"Publishing, Broadcasting, and Other Information"
2018-06-30,2018,6,2018,1880915.5113779323,"Publishing, Broadcasting, and Other Information"
2018-07-31,2018,7,2019,2397484.8718141965,"Publishing, Broadcasting, and Other Information"
2018-08-31,2018,8,2019,1981267.0723226834,"Publishing, Broadcasting, and Other Information"
2018-09-30,2018,9,2019,2015568.26823565,"Publishing, Broadcasting, and Other Information"
2018-10-31,2018,10,2019,2392094.315727074,"Publishing, Broadcasting, and Other Information"
2018-11-30,2018,11,2019,2081402.1390104387,"Publishing, Broadcasting, and Other Information"
2018-12-31,2018,12,2019,2013855.5566596,"Publishing, Broadcasting, and Other Information"
2019-01-31,2019,1,2019,2858861.534881517,"Publishing, Broadcasting, and Other Information"
2019-02-28,2019,2,2019,2058475.241081652,"Publishing, Broadcasting, and Other Information"
2019-03-31,2019,3,2019,2333645.823376368,"Publishing, Broadcasting, and Other Information"
2019-04-30,2019,4,2019,2810812.9609818337,"Publishing, Broadcasting, and Other Information"
2019-05-31,2019,5,2019,2085480.6534037364,"Publishing, Broadcasting, and Other Information"
2019-06-30,2019,6,2019,1953146.5803390008,"Publishing, Broadcasting, and Other Information"
2019-07-31,2019,7,2020,2702247.4102321262,"Publishing, Broadcasting, and Other Information"
2019-08-31,2019,8,2020,1996586.1973714256,"Publishing, Broadcasting, and Other Information"
2019-09-30,2019,9,2020,2157850.871047804,"Publishing, Broadcasting, and Other Information"
2019-10-31,2019,10,2020,2556792.543101881,"Publishing, Broadcasting, and Other Information"
2019-11-30,2019,11,2020,2222884.493762502,"Publishing, Broadcasting, and Other Information"
2019-12-31,2019,12,2020,2188464.8282173946,"Publishing, Broadcasting, and Other Information"
2020-01-31,2020,1,2020,3013883.6177177844,"Publishing, Broadcasting, and Other Information"
2020-02-29,2020,2,2020,2319796.5349780363,"Publishing, Broadcasting, and Other Information"
2020-03-31,2020,3,2020,2598436.017207991,"Publishing, Broadcasting, and Other Information"
2020-04-30,2020,4,2020,2434108.6744540976,"Publishing, Broadcasting, and Other Information"
2020-05-31,2020,5,2020,2588396.983844962,"Publishing, Broadcasting, and Other Information"
2020-06-30,2020,6,2020,2219543.909355808,"Publishing, Broadcasting, and Other Information"
2020-07-31,2020,7,2021,2408703.2719217725,"Publishing, Broadcasting, and Other Information"
2020-08-31,2020,8,2021,2489613.207494015,"Publishing, Broadcasting, and Other Information"
2020-09-30,2020,9,2021,2269122.896744795,"Publishing, Broadcasting, and Other Information"
2020-10-31,2020,10,2021,2694407.442280912,"Publishing, Broadcasting, and Other Information"
2020-11-30,2020,11,2021,2345889.0261639818,"Publishing, Broadcasting, and Other Information"
2020-12-31,2020,12,2021,2183363.226241254,"Publishing, Broadcasting, and Other Information"
2021-01-31,2021,1,2021,3290816.7842444805,"Publishing, Broadcasting, and Other Information"
2021-02-28,2021,2,2021,2423978.3882744764,"Publishing, Broadcasting, and Other Information"
2021-03-31,2021,3,2021,2722527.172768693,"Publishing, Broadcasting, and Other Information"
2021-04-30,2021,4,2021,2789212.8271234976,"Publishing, Broadcasting, and Other Information"
2021-05-31,2021,5,2021,2625755.664325559,"Publishing, Broadcasting, and Other Information"
2021-06-30,2021,6,2021,2307495.538436477,"Publishing, Broadcasting, and Other Information"
2021-07-31,2021,7,2022,2698448.6513818377,"Publishing, Broadcasting, and Other Information"
2021-08-31,2021,8,2022,2491442.029649318,"Publishing, Broadcasting, and Other Information"
2021-09-30,2021,9,2022,2393138.778917603,"Publishing, Broadcasting, and Other Information"
2021-10-31,2021,10,2022,2840093.7222435544,"Publishing, Broadcasting, and Other Information"
2021-11-30,2021,11,2022,2470614.076926604,"Publishing, Broadcasting, and Other Information"
2021-12-31,2021,12,2022,2344374.1841994557,"Publishing, Broadcasting, and Other Information"
2022-01-31,2022,1,2022,3427170.9612484053,"Publishing, Broadcasting, and Other Information"
2022-02-28,2022,2,2022,2493969.626260114,"Publishing, Broadcasting, and Other Information"
2022-03-31,2022,3,2022,2811435.7983706445,"Publishing, Broadcasting, and Other Information"
2022-04-30,2022,4,2022,3130375.6915712194,"Publishing, Broadcasting, and Other Information"
2022-05-31,2022,5,2022,2613813.159669626,"Publishing, Broadcasting, and Other Information"
2022-06-30,2022,6,2022,2364376.169086267,"Publishing, Broadcasting, and Other Information"
2022-07-31,2022,7,2023,3004133.5569140506,"Publishing, Broadcasting, and Other Information"
2022-08-31,2022,8,2023,2479897.0115629616,"Publishing, Broadcasting, and Other Information"
2022-09-30,2022,9,2023,2520199.789919619,"Publishing, Broadcasting, and Other Information"
2022-10-31,2022,10,2023,2987802.531347907,"Publishing, Broadcasting, and Other Information"
2022-11-30,2022,11,2023,2597077.3637839993,"Publishing, Broadcasting, and Other Information"
2022-12-31,2022,12,2023,2510163.232007161,"Publishing, Broadcasting, and Other Information"
2023-01-31,2023,1,2023,3559719.7917152406,"Publishing, Broadcasting, and Other Information"
2023-02-28,2023,2,2023,2560735.1486324533,"Publishing, Broadcasting, and Other Information"
2023-03-31,2023,3,2023,2900086.8386689783,"Publishing, Broadcasting, and Other Information"
2023-04-30,2023,4,2023,3489661.151956162,"Publishing, Broadcasting, and Other Information"
2023-05-31,2023,5,2023,2586560.05699098,"Publishing, Broadcasting, and Other Information"
2023-06-30,2023,6,2023,2420104.795912812,"Publishing, Broadcasting, and Other Information"
2023-07-31,2023,7,2024,3301581.999209633,"Publishing, Broadcasting, and Other Information"
2023-08-31,2023,8,2024,2437035.519203327,"Publishing, Broadcasting, and Other Information"
2023-09-30,2023,9,2024,2631415.0197982755,"Publishing, Broadcasting, and Other Information"
2023-10-31,2023,10,2024,3114926.0657741744,"Publishing, Broadcasting, and Other Information"
2023-11-30,2023,11,2024,2705642.737529114,"Publishing, Broadcasting, and Other Information"
2023-12-31,2023,12,2024,2661244.45967279,"Publishing, Broadcasting, and Other Information"
2024-01-31,2024,1,2024,3661566.832250379,"Publishing, Broadcasting, and Other Information"
2024-02-29,2024,2,2024,2815885.796809215,"Publishing, Broadcasting, and Other Information"
2024-03-31,2024,3,2024,3151224.701010961,"Publishing, Broadcasting, and Other Information"
2024-04-30,2024,4,2024,2949345.6940327846,"Publishing, Broadcasting, and Other Information"
2024-05-31,2024,5,2024,3133470.800010184,"Publishing, Broadcasting, and Other Information"
2024-06-30,2024,6,2024,2684623.7049995745,"Publishing, Broadcasting, and Other Information"
2024-07-31,2024,7,2025,2915777.2825756315,"Publishing, Broadcasting, and Other Information"
2024-08-31,2024,8,2025,3011077.7843672363,"Publishing, Broadcasting, and Other Information"
2024-09-30,2024,9,2025,2742095.512521728,"Publishing, Broadcasting, and Other Information"
2024-10-31,2024,10,2025,3253218.984818936,"Publishing, Broadcasting, and Other Information"
2024-11-30,2024,11,2025,2830075.943575865,"Publishing, Broadcasting, and Other Information"
2024-12-31,2024,12,2025,2631772.4931541835,"Publishing, Broadcasting, and Other Information"
2025-01-31,2025,1,2025,3963336.087134219,"Publishing, Broadcasting, and Other Information"
2025-02-28,2025,2,2025,2917150.0821010727,"Publishing, Broadcasting, and Other Information"
2025-03-31,2025,3,2025,3273730.52365847,"Publishing, Broadcasting, and Other Information"
2025-04-30,2025,4,2025,3351255.096859388,"Publishing, Broadcasting, and Other Information"
2025-05-31,2025,5,2025,3152293.8882561806,"Publishing, Broadcasting, and Other Information"
2025-06-30,2025,6,2025,2768050.4974349607,"Publishing, Broadcasting, and Other Information"
2013-07-31,2013,7,2014,2216006.933515949,"Real Estate, Rental and Leasing"
2013-08-31,2013,8,2014,2040088.0021754852,"Real Estate, Rental and Leasing"
2013-09-30,2013,9,2014,1940046.744672202,"Real Estate, Rental and Leasing"
2013-10-31,2013,10,2014,2290229.6200384903,"Real Estate, Rental and Leasing"
2013-11-30,2013,11,2014,1985244.7651537675,"Real Estate, Rental and Leasing"
2013-12-31,2013,12,2014,1875075.210945344,"Real Estate, Rental and Leasing"
2014-01-31,2014,1,2014,2748658.3900321904,"Real Estate, Rental and Leasing"
2014-02-28,2014,2,2014,1977334.3937614101,"Real Estate, Rental and Leasing"
2014-03-31,2014,3,2014,2224234.749930989,"Real Estate, Rental and Leasing"
2014-04-30,2014,4,2014,2460729.1140854186,"Real Estate, Rental and Leasing"
2014-05-31,2014,5,2014,2052045.4490848267,"Real Estate, Rental and Leasing"
2014-06-30,2014,6,2014,1845292.6604880975,"Real Estate, Rental and Leasing"
2014-07-31,2014,7,2015,2389015.0975735974,"Real Estate, Rental and Leasing"
2014-08-31,2014,8,2015,1967370.376179923,"Real Estate, Rental and Leasing"
2014-09-30,2014,9,2015,1994006.1948264162,"Real Estate, Rental and Leasing"
2014-10-31,2014,10,2015,2357128.7532518418,"Real Estate, Rental and Leasing"
2014-11-30,2014,11,2015,2031722.9108128313,"Real Estate, Rental and Leasing"
2014-12-31,2014,12,2015,1960182.2616394127,"Real Estate, Rental and Leasing"
2015-01-31,2015,1,2015,2778036.3107058,"Real Estate, Rental and Leasing"
2015-02-28,2015,2,2015,1979477.664234727,"Real Estate, Rental and Leasing"
2015-03-31,2015,3,2015,2233185.134690993,"Real Estate, Rental and Leasing"
2015-04-30,2015,4,2015,2677149.3287075143,"Real Estate, Rental and Leasing"
2015-05-31,2015,5,2015,1987248.4012708901,"Real Estate, Rental and Leasing"
2015-06-30,2015,6,2015,1852234.2617028193,"Real Estate, Rental and Leasing"
2015-07-31,2015,7,2016,2562230.2352874824,"Real Estate, Rental and Leasing"
2015-08-31,2015,8,2016,1885794.3185203245,"Real Estate, Rental and Leasing"
2015-09-30,2015,9,2016,2047070.6831333095,"Real Estate, Rental and Leasing"
2015-10-31,2015,10,2016,2421473.477830289,"Real Estate, Rental and Leasing"
2015-11-30,2015,11,2016,2075520.7633613206,"Real Estate, Rental and Leasing"
2015-12-31,2015,12,2016,2043669.185186367,"Real Estate, Rental and Leasing"
2016-01-31,2016,1,2016,2801190.5233230223,"Real Estate, Rental and Leasing"
2016-02-29,2016,2,2016,2138275.3371851025,"Real Estate, Rental and Leasing"
2016-03-31,2016,3,2016,2397640.593701223,"Real Estate, Rental and Leasing"
2016-04-30,2016,4,2016,2219729.6353161098,"Real Estate, Rental and Leasing"
2016-05-31,2016,5,2016,2346822.917143023,"Real Estate, Rental and Leasing"
2016-06-30,2016,6,2016,1990481.0794760967,"Real Estate, Rental and Leasing"
2016-07-31,2016,7,2017,2226665.6948799766,"Real Estate, Rental and Leasing"
2016-08-31,2016,8,2017,2299283.4984821994,"Real Estate, Rental and Leasing"
2016-09-30,2016,9,2017,2067521.368841012,"Real Estate, Rental and Leasing"
2016-10-31,2016,10,2017,2443993.104444669,"Real Estate, Rental and Leasing"
2016-11-30,2016,11,2017,2137585.2905206066,"Real Estate, Rental and Leasing"
2016-12-31,2016,12,2017,1981053.7310588183,"Real Estate, Rental and Leasing"
2017-01-31,2017,1,2017,3014412.909627063,"Real Estate, Rental and Leasing"
2017-02-28,2017,2,2017,2197324.5404996187,"Real Estate, Rental and Leasing"
2017-03-31,2017,3,2017,2474811.4868750162,"Real Estate, Rental and Leasing"
2017-04-30,2017,4,2017,2520446.7078201887,"Real Estate, Rental and Leasing"
2017-05-31,2017,5,2017,2371741.607376782,"Real Estate, Rental and Leasing"
2017-06-30,2017,6,2017,2073528.199662176,"Real Estate, Rental and Leasing"
2017-07-31,2017,7,2018,2502748.2347513097,"Real Estate, Rental and Leasing"
2017-08-31,2017,8,2018,2311469.7595089893,"Real Estate, Rental and Leasing"
2017-09-30,2017,9,2018,2204908.990036912,"Real Estate, Rental and Leasing"
2017-10-31,2017,10,2018,2611152.221973142,"Real Estate, Rental and Leasing"
2017-11-30,2017,11,2018,2270327.9772335254,"Real Estate, Rental and Leasing"
2017-12-31,2017,12,2018,2151044.984898579,"Real Estate, Rental and Leasing"
2018-01-31,2018,1,2018,3162996.8242096473,"Real Estate, Rental and Leasing"
2018-02-28,2018,2,2018,2281744.878733455,"Real Estate, Rental and Leasing"
2018-03-31,2018,3,2018,2574595.4201507275,"Real Estate, Rental and Leasing"
2018-04-30,2018,4,2018,2856812.2785551148,"Real Estate, Rental and Leasing"
2018-05-31,2018,5,2018,2389618.536618966,"Real Estate, Rental and Leasing"
2018-06-30,2018,6,2018,2158410.622093699,"Real Estate, Rental and Leasing"
2018-07-31,2018,7,2019,2802910.1546750744,"Real Estate, Rental and Leasing"
2018-08-31,2018,8,2019,2318659.030030349,"Real Estate, Rental and Leasing"
2018-09-30,2018,9,2019,2360257.3070014603,"Real Estate, Rental and Leasing"
2018-10-31,2018,10,2019,2802499.400669972,"Real Estate, Rental and Leasing"
2018-11-30,2018,11,2019,2427069.1588957584,"Real Estate, Rental and Leasing"
2018-12-31,2018,12,2019,2352991.730161554,"Real Estate, Rental and Leasing"
2019-01-31,2019,1,2019,3350814.6211339524,"Real Estate, Rental and Leasing"
2019-02-28,2019,2,2019,2397918.8024911415,"Real Estate, Rental and Leasing"
2019-03-31,2019,3,2019,2718091.414538843,"Real Estate, Rental and Leasing"
2019-04-30,2019,4,2019,3273292.884082191,"Real Estate, Rental and Leasing"
2019-05-31,2019,5,2019,2441105.775884164,"Real Estate, Rental and Leasing"
2019-06-30,2019,6,2019,2285448.872282696,"Real Estate, Rental and Leasing"
2019-07-31,2019,7,2020,3189734.4700787654,"Real Estate, Rental and Leasing"
2019-08-31,2019,8,2020,2358323.4696563976,"Real Estate, Rental and Leasing"
2019-09-30,2019,9,2020,2571194.87275308,"Real Estate, Rental and Leasing"
2019-10-31,2019,10,2020,3055080.24450321,"Real Estate, Rental and Leasing"
2019-11-30,2019,11,2020,2629864.4702806636,"Real Estate, Rental and Leasing"
2019-12-31,2019,12,2020,2600534.888110457,"Real Estate, Rental and Leasing"
2020-01-31,2020,1,2020,3579527.223568718,"Real Estate, Rental and Leasing"
2020-02-29,2020,2,2020,2743068.611727663,"Real Estate, Rental and Leasing"
2020-03-31,2020,3,2020,3088515.014402727,"Real Estate, Rental and Leasing"
2020-04-30,2020,4,2020,2870693.937809873,"Real Estate, Rental and Leasing"
2020-05-31,2020,5,2020,3047393.5603029267,"Real Estate, Rental and Leasing"
2020-06-30,2020,6,2020,2594762.660353087,"Real Estate, Rental and Leasing"
2020-07-31,2020,7,2021,2932291.9109297656,"Real Estate, Rental and Leasing"
2020-08-31,2020,8,2021,3029583.509498953,"Real Estate, Rental and Leasing"
2020-09-30,2020,9,2021,2725639.5453490624,"Real Estate, Rental and Leasing"
2020-10-31,2020,10,2021,3223649.4862070186,"Real Estate, Rental and Leasing"
2020-11-30,2020,11,2021,2820920.8601722964,"Real Estate, Rental and Leasing"
2020-12-31,2020,12,2021,2615697.592123591,"Real Estate, Rental and Leasing"
2021-01-31,2021,1,2021,3982129.7243269007,"Real Estate, Rental and Leasing"
2021-02-28,2021,2,2021,2904054.5037303604,"Real Estate, Rental and Leasing"
2021-03-31,2021,3,2021,3272370.902934219,"Real Estate, Rental and Leasing"
2021-04-30,2021,4,2021,3334255.2349173743,"Real Estate, Rental and Leasing"
2021-05-31,2021,5,2021,3138980.589980118,"Real Estate, Rental and Leasing"
2021-06-30,2021,6,2021,2745507.6633261284,"Real Estate, Rental and Leasing"
2021-07-31,2021,7,2022,3306057.5189534486,"Real Estate, Rental and Leasing"
2021-08-31,2021,8,2022,3054711.5228689415,"Real Estate, Rental and Leasing"
2021-09-30,2021,9,2022,2915099.7792350748,"Real Estate, Rental and Leasing"
2021-10-31,2021,10,2022,3453659.888868199,"Real Estate, Rental and Leasing"
2021-11-30,2021,11,2022,3004089.1284204377,"Real Estate, Rental and Leasing"
2021-12-31,2021,12,2022,2847439.9693339677,"Real Estate, Rental and Leasing"
2022-01-31,2022,1,2022,4188733.276744133,"Real Estate, Rental and Leasing"
2022-02-28,2022,2,2022,3022811.16801882,"Real Estate, Rental and Leasing"
2022-03-31,2022,3,2022,3412061.4717576774,"Real Estate, Rental and Leasing"
2022-04-30,2022,4,2022,3787447.3510879576,"Real Estate, Rental and Leasing"
2022-05-31,2022,5,2022,3169232.8232347434,"Real Estate, Rental and Leasing"
2022-06-30,2022,6,2022,2859294.869480439,"Real Estate, Rental and Leasing"
2022-07-31,2022,7,2023,3700973.449859507,"Real Estate, Rental and Leasing"
2022-08-31,2022,8,2023,3057995.566260009,"Real Estate, Rental and Leasing"
2022-09-30,2022,9,2023,3109383.8947740067,"Real Estate, Rental and Leasing"
2022-10-31,2022,10,2023,3687779.8399637807,"Real Estate, Rental and Leasing"
2022-11-30,2022,11,2023,3188778.2257116516,"Real Estate, Rental and Leasing"
2022-12-31,2022,12,2023,3086531.782466385,"Real Estate, Rental and Leasing"
2023-01-31,2023,1,2023,4388508.97170536,"Real Estate, Rental and Leasing"
2023-02-28,2023,2,2023,3136102.6481795628,"Real Estate, Rental and Leasing"
2023-03-31,2023,3,2023,3549367.944881748,"Real Estate, Rental and Leasing"
2023-04-30,2023,4,2023,4268073.185593941,"Real Estate, Rental and Leasing"
2023-05-31,2023,5,2023,3178188.735180004,"Real Estate, Rental and Leasing"
2023-06-30,2023,6,2023,2971247.4703552118,"Real Estate, Rental and Leasing"
2023-07-31,2023,7,2024,4087023.132893836,"Real Estate, Rental and Leasing"
2023-08-31,2023,8,2024,3017335.55777065,"Real Estate, Rental and Leasing"
2023-09-30,2023,9,2024,3285110.608371159,"Real Estate, Rental and Leasing"
2023-10-31,2023,10,2024,3897795.2296749908,"Real Estate, Rental and Leasing"
2023-11-30,2023,11,2024,3350715.791529564,"Real Estate, Rental and Leasing"
2023-12-31,2023,12,2024,3308731.916967945,"Real Estate, Rental and Leasing"
2024-01-31,2024,1,2024,4548056.181188252,"Real Estate, Rental and Leasing"
2024-02-29,2024,2,2024,3480828.049386136,"Real Estate, Rental and Leasing"
2024-03-31,2024,3,2024,3913896.256434293,"Real Estate, Rental and Leasing"
2024-04-30,2024,4,2024,3633164.54291663,"Real Estate, Rental and Leasing"
2024-05-31,2024,5,2024,3851701.8748335643,"Real Estate, Rental and Leasing"
2024-06-30,2024,6,2024,3275457.812660526,"Real Estate, Rental and Leasing"
2024-07-31,2024,7,2025,3703011.219558883,"Real Estate, Rental and Leasing"
2024-08-31,2024,8,2025,3820977.302733149,"Real Estate, Rental and Leasing"
2024-09-30,2024,9,2025,3433421.496741548,"Real Estate, Rental and Leasing"
